county,year,population,population_year_used,total_crashes,crashes_per_100k,impaired_crashes,impaired_crashes_per_100k,fatalities,injuries,owi_probation_cases,owi_probation_per_100k,owi_reincarcerated,unemployment_rate,median_household_income,liquor_sale_dollars,liquor_volume_liters,liquor_bottles_sold,liquor_dollars_per_100k
FRANKLIN,2015,10319,2015,158,1531.156,4,38.763,3,58,0,0.000,0,3.342,48605,,,,
FRANKLIN,2016,10177,2016,190,1866.955,9,88.435,1,71,3,29.478,0,3.992,47524,,,,
FRANKLIN,2017,10160,2017,196,1929.134,9,88.583,1,47,5,49.213,0,3.108,48172,,,,
FRANKLIN,2018,10085,2018,178,1764.998,7,69.410,0,37,5,49.579,0,2.483,53742,,,,
FRANKLIN,2019,10070,2019,206,2045.680,11,109.235,2,52,4,39.722,0,2.633,56419,,,,
FRANKLIN,2020,10019,2020,177,1766.643,19,189.640,1,51,3,29.943,1,4.250,55630,,,,
FRANKLIN,2021,9949,2021,181,1819.278,12,120.615,2,40,8,80.410,2,3.875,59019,,,,
FRANKLIN,2022,9918,2022,165,1663.642,4,40.331,0,46,5,50.413,0,2.992,62214,,,,
FRANKLIN,2023,9895,2023,211,2132.390,12,121.273,3,55,0,0.000,0,3.158,63648,,,,
FRANKLIN,2024,10024,2024,201,2005.188,11,109.737,1,52,0,0.000,0,3.142,,,,,
FRANKLIN,2025,10024,2024,71,708.300,0,0.000,0,17,0,0.000,0,3.509,,553050,33700,40835,5517261.273
FRANKLIN,2026,10024,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,71353,3716,4928,711822.127
FREMONT,2000,8010,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.408,,,,,
FREMONT,2001,7866,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.667,,,,,
FREMONT,2002,7766,2002,0,0.000,0,0.000,0,0,0,0.000,0,2.725,,,,,
FREMONT,2003,7704,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.350,,,,,
FREMONT,2004,7604,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.008,,,,,
FREMONT,2005,7553,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.017,,,,,
FREMONT,2006,7549,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.767,,,,,
FREMONT,2007,7569,2007,0,0.000,0,0.000,0,0,0,0.000,0,4.042,,,,,
FREMONT,2008,7422,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.433,,,,,
FREMONT,2009,7345,2009,0,0.000,0,0.000,0,0,0,0.000,0,6.950,,,,,
FREMONT,2010,7441,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.975,,,,,
FREMONT,2011,7371,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.858,,,,,
FREMONT,2012,7141,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.083,49245,,,,
FREMONT,2013,7069,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.200,50520,,,,
FREMONT,2014,7030,2014,130,1849.218,6,85.349,3,51,0,0.000,0,3.883,52221,,,,
FREMONT,2015,6912,2015,126,1822.917,8,115.741,0,59,0,0.000,0,3.283,53324,,,,
FREMONT,2016,6947,2016,132,1900.101,15,215.921,3,68,18,259.105,0,3.592,52922,,,,
FREMONT,2017,6930,2017,118,1702.742,14,202.020,3,63,24,346.320,1,2.842,54430,,,,
FREMONT,2018,6981,2018,149,2134.365,8,114.597,3,76,18,257.843,1,2.125,54281,,,,
FREMONT,2019,6960,2019,131,1882.184,9,129.310,3,73,18,258.621,0,2.925,56750,,,,
FREMONT,2020,6605,2020,132,1998.486,10,151.400,4,57,15,227.101,0,3.475,59688,,,,
FREMONT,2021,6584,2021,146,2217.497,13,197.448,6,72,13,197.448,0,2.992,63611,,,,
FREMONT,2022,6465,2022,142,2196.442,15,232.019,4,57,11,170.147,0,2.742,69375,,,,
FREMONT,2023,6458,2023,141,2183.338,11,170.331,5,57,0,0.000,0,2.533,73750,,,,
FREMONT,2024,6494,2024,159,2448.414,12,184.786,2,57,0,0.000,0,3.267,,,,,
FREMONT,2025,6494,2024,65,1000.924,5,76.994,2,30,0,0.000,0,3.655,,254869,10957,19957,3924689.868
FREMONT,2026,6494,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,40160,1687,3313,618414.844
GREENE,2000,10366,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.300,,,,,
GREENE,2001,10142,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.817,,,,,
GREENE,2002,10092,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.783,,,,,
GREENE,2003,10000,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.875,,,,,
GREENE,2004,9928,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.208,,,,,
GREENE,2005,9778,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.625,,,,,
GREENE,2006,9568,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.892,,,,,
GREENE,2007,9497,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.550,,,,,
GREENE,2008,9349,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.842,,,,,
GREENE,2009,9251,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.958,,,,,
GREENE,2010,9336,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.967,,,,,
GREENE,2011,9332,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.642,,,,,
GREENE,2012,9181,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.942,45816,,,,
GREENE,2013,9159,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.692,45865,,,,
GREENE,2014,9124,2014,153,1676.896,8,87.681,2,59,0,0.000,0,4.058,47255,,,,
GREENE,2015,8944,2015,184,2057.245,12,134.168,2,77,0,0.000,0,3.483,46898,,,,
GREENE,2016,9001,2016,170,1888.679,3,33.330,3,48,4,44.440,1,3.525,47264,,,,
GREENE,2017,8954,2017,143,1597.052,6,67.009,1,43,7,78.177,0,3.108,52529,,,,
GREENE,2018,8965,2018,156,1740.100,5,55.772,2,49,2,22.309,1,2.642,54050,,,,
GREENE,2019,8888,2019,140,1575.158,3,33.753,1,49,7,78.758,0,2.650,53050,,,,
GREENE,2020,8771,2020,120,1368.145,4,45.605,1,39,5,57.006,0,4.783,51098,,,,
GREENE,2021,8726,2021,155,1776.301,6,68.760,3,39,0,0.000,0,3.583,52768,,,,
GREENE,2022,8707,2022,148,1699.782,4,45.940,0,49,0,0.000,0,2.408,56884,,,,
GREENE,2023,8597,2023,146,1698.267,12,139.584,5,61,0,0.000,0,2.500,59159,,,,
GREENE,2024,8662,2024,154,1777.880,6,69.268,4,69,0,0.000,0,2.650,,,,,
GREENE,2025,8662,2024,63,727.315,2,23.089,1,21,0,0.000,0,3.491,,802286,42766,56846,9262128.954
GREENE,2026,8662,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,106227,6255,7444,1226354.075
GRUNDY,2000,12369,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.292,,,,,
GRUNDY,2001,12285,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.708,,,,,
GRUNDY,2002,12303,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.225,,,,,
GRUNDY,2003,12241,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.808,,,,,
GRUNDY,2004,12245,2004,0,0.000,0,0.000,0,0,0,0.000,0,3.558,,,,,
GRUNDY,2005,12232,2005,0,0.000,0,0.000,0,0,0,0.000,0,3.783,,,,,
GRUNDY,2006,12227,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.050,,,,,
GRUNDY,2007,12085,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.200,,,,,
GRUNDY,2008,12110,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.525,,,,,
GRUNDY,2009,12177,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.883,,,,,
GRUNDY,2010,12453,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.750,,,,,
GRUNDY,2011,12478,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.017,,,,,
GRUNDY,2012,12437,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.533,56264,,,,
GRUNDY,2013,12341,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.350,56827,,,,
GRUNDY,2014,12390,2014,205,1654.560,8,64.568,2,75,0,0.000,0,4.200,55896,,,,
GRUNDY,2015,12405,2015,184,1483.273,4,32.245,0,65,0,0.000,0,3.758,56750,,,,
GRUNDY,2016,12286,2016,163,1326.713,11,89.533,2,46,6,48.836,0,3.283,61606,,,,
GRUNDY,2017,12298,2017,199,1618.149,7,56.920,1,91,6,48.788,1,2.742,65170,,,,
GRUNDY,2018,12272,2018,208,1694.915,6,48.892,1,67,5,40.743,0,2.400,66965,,,,
GRUNDY,2019,12232,2019,242,1978.417,8,65.402,3,74,7,57.227,1,2.517,68038,,,,
GRUNDY,2020,12329,2020,170,1378.863,9,72.999,2,60,9,72.999,1,4.075,71760,,,,
GRUNDY,2021,12376,2021,210,1696.833,5,40.401,3,78,1,8.080,0,3.158,74552,,,,
GRUNDY,2022,12379,2022,192,1551.014,8,64.626,0,61,10,80.782,0,2.425,80701,,,,
GRUNDY,2023,12412,2023,213,1716.081,9,72.510,4,94,0,0.000,0,2.558,83617,,,,
GRUNDY,2024,12405,2024,193,1555.824,7,56.429,0,49,0,0.000,0,2.883,,,,,
GRUNDY,2025,12405,2024,60,483.676,2,16.123,0,18,0,0.000,0,3.273,,459665,27683,38332,3705484.885
GRUNDY,2026,12405,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,58216,3574,5074,469294.559
GUTHRIE,2000,11353,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.642,,,,,
GUTHRIE,2001,11220,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.042,,,,,
GUTHRIE,2002,11214,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.508,,,,,
GUTHRIE,2003,11310,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.033,,,,,
GUTHRIE,2004,11350,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.192,,,,,
GUTHRIE,2005,11201,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.208,,,,,
GUTHRIE,2006,11093,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.683,,,,,
GUTHRIE,2007,11051,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.817,,,,,
GUTHRIE,2008,10984,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.300,,,,,
GUTHRIE,2009,10833,2009,0,0.000,0,0.000,0,0,0,0.000,0,6.358,,,,,
GUTHRIE,2010,10954,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.542,,,,,
GUTHRIE,2011,10859,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.183,,,,,
GUTHRIE,2012,10762,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.600,49114,,,,
GUTHRIE,2013,10671,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.142,50609,,,,
GUTHRIE,2014,10686,2014,102,954.520,7,65.506,1,27,0,0.000,0,4.408,50238,,,,
GUTHRIE,2015,10649,2015,120,1126.866,9,84.515,2,36,0,0.000,0,3.733,51013,,,,
GUTHRIE,2016,10642,2016,119,1118.211,6,56.380,0,45,44,413.456,2,3.417,52702,,,,
GUTHRIE,2017,10645,2017,133,1249.413,13,122.123,2,44,52,488.492,1,3.033,56306,,,,
GUTHRIE,2018,10720,2018,130,1212.687,5,46.642,0,53,60,559.701,1,2.525,57075,,,,
GUTHRIE,2019,10689,2019,127,1188.137,7,65.488,0,37,65,608.102,4,2.792,61161,,,,
GUTHRIE,2020,10623,2020,135,1270.827,10,94.135,3,44,43,404.782,2,4.700,62644,,,,
GUTHRIE,2021,10598,2021,132,1245.518,5,47.179,0,42,38,358.558,0,3.733,67625,,,,
GUTHRIE,2022,10687,2022,107,1001.216,8,74.857,1,31,46,430.429,0,2.825,75795,,,,
GUTHRIE,2023,10763,2023,129,1198.551,12,111.493,1,38,0,0.000,0,2.825,79981,,,,
GUTHRIE,2024,10774,2024,129,1197.327,11,102.098,2,41,0,0.000,0,2.867,,,,,
GUTHRIE,2025,10774,2024,54,501.207,2,18.563,1,22,0,0.000,0,3.600,,790189,40205,52836,7334218.489
GUTHRIE,2026,10774,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,114289,5707,8386,1060784.481
HAMILTON,2000,16435,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.517,,,,,
HAMILTON,2001,16163,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.125,,,,,
HAMILTON,2002,16204,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.350,,,,,
HAMILTON,2003,16151,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.300,,,,,
HAMILTON,2004,16007,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.192,,,,,
HAMILTON,2005,15914,2005,0,0.000,0,0.000,0,0,0,0.000,0,3.917,,,,,
HAMILTON,2006,15734,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.567,,,,,
HAMILTON,2007,15538,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.192,,,,,
HAMILTON,2008,15352,2008,0,0.000,0,0.000,0,0,0,0.000,0,3.758,,,,,
HAMILTON,2009,15238,2009,0,0.000,0,0.000,0,0,0,0.000,0,7.725,,,,,
HAMILTON,2010,15673,2010,0,0.000,0,0.000,0,0,0,0.000,0,7.358,,,,,
HAMILTON,2011,15467,2011,0,0.000,0,0.000,0,0,0,0.000,0,8.900,,,,,
HAMILTON,2012,15321,2012,0,0.000,0,0.000,0,0,0,0.000,0,6.867,45691,,,,
HAMILTON,2013,15343,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.442,43589,,,,
HAMILTON,2014,15217,2014,366,2405.205,15,98.574,2,174,0,0.000,0,4.558,47358,,,,
HAMILTON,2015,15218,2015,351,2306.479,17,111.710,5,150,0,0.000,0,4.217,49813,,,,
HAMILTON,2016,15075,2016,354,2348.259,20,132.670,5,137,10,66.335,1,3.350,53970,,,,
HAMILTON,2017,15032,2017,360,2394.891,13,86.482,1,100,14,93.135,0,2.892,55836,,,,
HAMILTON,2018,14886,2018,389,2613.194,5,33.589,4,124,10,67.177,0,2.450,56273,,,,
HAMILTON,2019,14773,2019,401,2714.411,18,121.844,3,125,12,81.229,1,2.458,60910,,,,
HAMILTON,2020,15039,2020,305,2028.060,11,73.143,1,103,15,99.741,2,3.933,60248,,,,
HAMILTON,2021,14866,2021,408,2744.518,21,141.262,3,108,3,20.180,0,3.500,62183,,,,
HAMILTON,2022,14848,2022,472,3178.879,21,141.433,3,108,8,53.879,0,2.558,66685,,,,
HAMILTON,2023,14848,2023,341,2296.606,17,114.494,2,94,0,0.000,0,2.425,71750,,,,
HAMILTON,2024,14856,2024,359,2416.532,16,107.701,3,95,0,0.000,0,2.375,,,,,
HAMILTON,2025,14856,2024,169,1137.588,10,67.313,3,46,0,0.000,0,2.836,,1208687,66523,93490,8136019.588
HAMILTON,2026,14856,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,198969,10533,15666,1339317.044
HANCOCK,2000,12100,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.200,,,,,
HANCOCK,2001,11903,2001,0,0.000,0,0.000,0,0,0,0.000,0,2.583,,,,,
HANCOCK,2002,11760,2002,0,0.000,0,0.000,0,0,0,0.000,0,2.875,,,,,
HANCOCK,2003,11771,2003,0,0.000,0,0.000,0,0,0,0.000,0,3.642,,,,,
HANCOCK,2004,11670,2004,0,0.000,0,0.000,0,0,0,0.000,0,3.467,,,,,
HANCOCK,2005,11626,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.550,,,,,
HANCOCK,2006,11482,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.600,,,,,
HANCOCK,2007,11310,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.783,,,,,
HANCOCK,2008,11229,2008,0,0.000,0,0.000,0,0,0,0.000,0,6.325,,,,,
HANCOCK,2009,11046,2009,0,0.000,0,0.000,0,0,0,0.000,0,10.092,,,,,
HANCOCK,2010,11341,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.725,,,,,
HANCOCK,2011,11292,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.633,,,,,
HANCOCK,2012,11175,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.542,48695,,,,
HANCOCK,2013,11131,2013,0,0.000,0,0.000,0,0,0,0.000,0,3.983,50105,,,,
HANCOCK,2014,11040,2014,101,914.855,5,45.290,3,47,0,0.000,0,3.308,52057,,,,
HANCOCK,2015,11028,2015,115,1042.800,9,81.610,2,77,0,0.000,0,2.692,52981,,,,
HANCOCK,2016,10887,2016,94,863.415,6,55.112,0,51,6,55.112,0,2.642,54813,,,,
HANCOCK,2017,10756,2017,123,1143.548,9,83.674,2,76,13,120.863,0,2.558,57840,,,,
HANCOCK,2018,10710,2018,93,868.347,7,65.359,2,58,13,121.382,1,2.350,61167,,,,
HANCOCK,2019,10630,2019,103,968.956,2,18.815,0,55,12,112.888,0,2.342,61761,,,,
HANCOCK,2020,10795,2020,107,991.200,14,129.690,2,66,8,74.108,0,4.442,61957,,,,
HANCOCK,2021,10687,2021,98,917.002,5,46.786,1,55,17,159.072,2,3.433,64730,,,,
HANCOCK,2022,10664,2022,112,1050.263,9,84.396,1,41,9,84.396,0,2.317,67865,,,,
HANCOCK,2023,10631,2023,120,1128.774,18,169.316,1,47,0,0.000,0,2.683,70212,,,,
HANCOCK,2024,10616,2024,114,1073.851,9,84.778,2,52,0,0.000,0,2.342,,,,,
HANCOCK,2025,10616,2024,51,480.407,6,56.518,1,20,0,0.000,0,3.236,,651893,40508,54726,6140662.867
HANCOCK,2026,10616,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,91422,5763,7645,861173.606
HARDIN,2000,18812,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.067,,,,,
HARDIN,2001,18648,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.533,,,,,
HARDIN,2002,18419,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.233,,,,,
HARDIN,2003,18213,2003,0,0.000,0,0.000,0,0,0,0.000,0,5.125,,,,,
HARDIN,2004,18002,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.308,,,,,
HARDIN,2005,17768,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.783,,,,,
HARDIN,2006,17637,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.742,,,,,
HARDIN,2007,17505,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.800,,,,,
HARDIN,2008,17377,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.217,,,,,
HARDIN,2009,17144,2009,0,0.000,0,0.000,0,0,0,0.000,0,6.658,,,,,
HARDIN,2010,17534,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.592,,,,,
HARDIN,2011,17375,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.933,,,,,
HARDIN,2012,17359,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.333,47902,,,,
HARDIN,2013,17388,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.108,49342,,,,
HARDIN,2014,17332,2014,262,1511.655,5,28.848,2,85,0,0.000,0,4.350,50941,,,,
HARDIN,2015,17253,2015,289,1675.071,14,81.145,3,80,0,0.000,0,3.933,51019,,,,
HARDIN,2016,17196,2016,277,1610.840,17,98.860,4,88,15,87.230,1,3.558,51821,,,,
HARDIN,2017,17073,2017,304,1780.589,16,93.715,0,89,21,123.001,1,2.942,52207,,,,
HARDIN,2018,16937,2018,293,1729.940,10,59.042,4,80,18,106.276,1,2.667,53872,,,,
HARDIN,2019,16846,2019,310,1840.199,15,89.042,5,110,13,77.170,1,2.842,54196,,,,
HARDIN,2020,16878,2020,261,1546.392,19,112.573,6,74,10,59.249,0,4.208,54930,,,,
HARDIN,2021,16705,2021,282,1688.117,8,47.890,1,76,2,11.972,0,3.500,58845,,,,
HARDIN,2022,16677,2022,285,1708.940,9,53.967,4,90,4,23.985,0,2.817,64656,,,,
HARDIN,2023,16523,2023,259,1567.512,12,72.626,0,69,0,0.000,0,2.825,64906,,,,
HARDIN,2024,16464,2024,298,1810.010,11,66.812,4,85,0,0.000,0,2.758,,,,,
HARDIN,2025,16464,2024,98,595.238,5,30.369,1,19,0,0.000,0,3.245,,2279208,135083,158395,13843588.678
HARDIN,2026,16464,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,326869,19445,22929,1985357.507
HARRISON,2000,15666,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.683,,,,,
HARRISON,2001,15638,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.633,,,,,
HARRISON,2002,15497,2002,0,0.000,0,0.000,0,0,0,0.000,0,3.692,,,,,
HARRISON,2003,15544,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.617,,,,,
HARRISON,2004,15542,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.008,,,,,
HARRISON,2005,15520,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.708,,,,,
HARRISON,2006,15542,2006,0,0.000,0,0.000,0,0,0,0.000,0,4.267,,,,,
HARRISON,2007,15416,2007,0,0.000,0,0.000,0,0,0,0.000,0,4.175,,,,,
HARRISON,2008,15245,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.117,,,,,
HARRISON,2009,15328,2009,0,0.000,0,0.000,0,0,0,0.000,0,5.017,,,,,
HARRISON,2010,14928,2010,0,0.000,0,0.000,0,0,0,0.000,0,5.650,,,,,
HARRISON,2011,14764,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.600,,,,,
HARRISON,2012,14475,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.033,53939,,,,
HARRISON,2013,14357,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.500,54583,,,,
HARRISON,2014,14265,2014,290,2032.948,12,84.122,3,110,0,0.000,0,4.042,53506,,,,
HARRISON,2015,14139,2015,325,2298.607,21,148.525,2,122,0,0.000,0,3.367,53567,,,,
HARRISON,2016,14046,2016,333,2370.782,20,142.389,1,116,25,177.987,0,3.175,55845,,,,
HARRISON,2017,14107,2017,349,2473.949,26,184.306,5,142,24,170.128,1,2.608,57558,,,,
HARRISON,2018,14105,2018,319,2261.609,24,170.152,5,97,34,241.049,0,2.158,60063,,,,
HARRISON,2019,14049,2019,337,2398.747,11,78.297,2,122,45,320.307,0,2.275,63854,,,,
HARRISON,2020,14582,2020,307,2105.335,27,185.160,1,103,31,212.591,0,3.858,64154,,,,
HARRISON,2021,14692,2021,304,2069.153,21,142.935,4,135,34,231.418,0,3.417,67950,,,,
HARRISON,2022,14635,2022,263,1797.062,21,143.492,5,80,58,396.310,0,2.700,75830,,,,
HARRISON,2023,14638,2023,288,1967.482,28,191.283,7,108,0,0.000,0,2.575,77027,,,,
HARRISON,2024,14626,2024,280,1914.399,20,136.743,0,79,0,0.000,0,2.492,,,,,
HARRISON,2025,14626,2024,113,772.597,6,41.023,1,57,0,0.000,0,2.891,,836784,42422,65682,5721207.576
HARRISON,2026,14626,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,113759,5620,9759,777787.502
HENRY,2000,20336,2000,0,0.000,0,0.000,0,0,0,0.000,0,2.975,,,,,
HENRY,2001,20336,2001,0,0.000,0,0.000,0,0,0,0.000,0,4.000,,,,,
HENRY,2002,19967,2002,0,0.000,0,0.000,0,0,0,0.000,0,5.150,,,,,
HENRY,2003,20105,2003,0,0.000,0,0.000,0,0,0,0.000,0,6.600,,,,,
HENRY,2004,20073,2004,0,0.000,0,0.000,0,0,0,0.000,0,5.958,,,,,
HENRY,2005,20166,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.983,,,,,
HENRY,2006,20095,2006,0,0.000,0,0.000,0,0,0,0.000,0,5.250,,,,,
HENRY,2007,20134,2007,0,0.000,0,0.000,0,0,0,0.000,0,4.708,,,,,
HENRY,2008,20067,2008,0,0.000,0,0.000,0,0,0,0.000,0,5.275,,,,,
HENRY,2009,19929,2009,0,0.000,0,0.000,0,0,0,0.000,0,9.417,,,,,
HENRY,2010,20145,2010,0,0.000,0,0.000,0,0,0,0.000,0,8.400,,,,,
HENRY,2011,20243,2011,0,0.000,0,0.000,0,0,0,0.000,0,6.842,,,,,
HENRY,2012,19992,2012,0,0.000,0,0.000,0,0,0,0.000,0,5.900,43843,,,,
HENRY,2013,20021,2013,0,0.000,0,0.000,0,0,0,0.000,0,5.283,46376,,,,
HENRY,2014,19834,2014,322,1623.475,17,85.711,2,101,0,0.000,0,4.400,49036,,,,
HENRY,2015,19843,2015,342,1723.530,14,70.554,3,109,0,0.000,0,3.883,49321,,,,
HENRY,2016,19833,2016,368,1855.493,22,110.926,5,113,4,20.168,0,3.542,49606,,,,
HENRY,2017,20044,2017,345,1721.213,18,89.802,2,98,2,9.978,0,2.958,52275,,,,
HENRY,2018,20033,2018,318,1587.381,11,54.909,4,96,6,29.951,0,2.492,52428,,,,
HENRY,2019,19954,2019,363,1819.184,13,65.150,8,107,3,15.035,1,2.567,53501,,,,
HENRY,2020,20482,2020,279,1362.172,8,39.059,1,92,1,4.882,0,5.125,54490,,,,
HENRY,2021,20387,2021,322,1579.438,15,73.576,5,104,1,4.905,0,3.842,58767,,,,
HENRY,2022,20253,2022,351,1733.077,12,59.250,3,88,2,9.875,0,2.942,62365,,,,
HENRY,2023,19573,2023,312,1594.033,11,56.200,1,70,0,0.000,0,3.267,64604,,,,
HENRY,2024,19361,2024,293,1513.352,9,46.485,3,75,0,0.000,0,2.942,,,,,
HENRY,2025,19361,2024,109,562.987,9,46.485,2,34,0,0.000,0,3.700,,2032236,107448,153499,10496543.980
HENRY,2026,19361,2024,0,0.000,0,0.000,0,0,0,0.000,0,,,233783,12728,18477,1207492.433
HOWARD,2000,9934,2000,0,0.000,0,0.000,0,0,0,0.000,0,3.183,,,,,
HOWARD,2001,9869,2001,0,0.000,0,0.000,0,0,0,0.000,0,3.308,,,,,
HOWARD,2002,9794,2002,0,0.000,0,0.000,0,0,0,0.000,0,4.133,,,,,
HOWARD,2003,9713,2003,0,0.000,0,0.000,0,0,0,0.000,0,4.383,,,,,
HOWARD,2004,9679,2004,0,0.000,0,0.000,0,0,0,0.000,0,4.550,,,,,
HOWARD,2005,9620,2005,0,0.000,0,0.000,0,0,0,0.000,0,4.458,,,,,
HOWARD,2006,9510,2006,0,0.000,0,0.000,0,0,0,0.000,0,3.583,,,,,
HOWARD,2007,9465,2007,0,0.000,0,0.000,0,0,0,0.000,0,3.642,,,,,
HOWARD,2008,9436,2008,0,0.000,0,0.000,0,0,0,0.000,0,4.633,,,,,
HOWARD,2009,9410,2009,0,0.000,0,0.000,0,0,0,0.000,0,8.875,,,,,
HOWARD,2010,9566,2010,0,0.000,0,0.000,0,0,0,0.000,0,6.417,,,,,
HOWARD,2011,9546,2011,0,0.000,0,0.000,0,0,0,0.000,0,5.417,,,,,
HOWARD,2012,9548,2012,0,0.000,0,0.000,0,0,0,0.000,0,4.583,45300,,,,
HOWARD,2013,9439,2013,0,0.000,0,0.000,0,0,0,0.000,0,4.608,46429,,,,
HOWARD,2014,9353,2014,105,1122.634,3,32.075,0,35,0,0.000,0,4.058,47300,,,,
HOWARD,2015,9313,2015,110,1181.145,6,64.426,2,61,0,0.000,0,3.575,49869,,,,
HOWARD,2016,9257,2016,88,950.632,2,21.605,1,37,8,86.421,0,3.592,49199,,,,
HOWARD,2017,9229,2017,102,1105.212,5,54.177,0,34,4,43.342,0,3.008,51422,,,,
HOWARD,2018,9172,2018,102,1112.080,8,87.222,0,40,5,54.514,0,2.633,52742,,,,
HOWARD,2019,9158,2019,91,993.667,5,54.597,1,23,8,87.355,0,2.742,55060,,,,
